bjd rv_gz rv_gz_err rv_esp rv_esp_err rv_bart rv_bart_err rv_lbl rv_lbl_err fwhm_gz fwhm_gz_err asym asym_err bis bis_err fwhm_esp fwhm_esp_err contrast contrast_err s s_err ha ha_err na na_err ca ca_err dlw dlw_err fwhm_lbl fwhm_lbl_err
2460636.622903828974813223 0.002653717882640600 0.001307387275693300 1.557968495404929987 0.001977300443337200 1.559672898679481223 0.000961153450510400 1.334081496370465691 0.000749255028875095 3.207390892140479899 0.003954600886674400 -0.003766051223114000 0.001379156438510700 -0.001227566059347900 0.003954600886674400 3.193588266000000342 0.003625350000000000 27.984120999999998247 0.031766999999999802 6523.442665999999917403 19.786974000000000729 2.738910000000000178 0.000514000000000000 0.229975000000000013 0.000310000000000000 6.218815000000000204 0.018953000000000001 -0.000009054758573000 0.000000507316985900 6.815913132331156810 0.001142208131827286
2460638.559207980055361986 -0.003171585441215300 0.001452681906944500 1.558586121038779915 0.001740789581510700 1.557968736368946061 0.000827296055447200 1.333931285817888668 0.000659890033268023 3.241369295138739837 0.003481579163021500 -0.003426843720835500 0.001180326162451600 -0.001755716505439100 0.003481579163021500 3.230957205000000165 0.003211545000000000 27.449315999999999605 0.027283999999999801 7689.507102999999915482 19.425886999999999460 2.885915999999999926 0.000428000000000000 0.221120000000000011 0.000251000000000000 7.335734999999998784 0.018606999999999901 0.000003938280764000 0.000000571136748000 6.863937669951210907 0.001005718774189883
2460640.559502719901502132 -0.005647632406134500 0.002223173673665300 1.558190644650200074 0.003396098676224700 1.554965210856439572 0.001413487115965400 1.334054738138513052 0.001163910568791306 3.207112829130120080 0.006792197352449500 -0.000819994330976300 0.002355188727737700 0.002590052861367100 0.006792197352449500 3.189123513999999826 0.005761214000000000 27.982480999999999938 0.050550999999999902 6372.007689000000027590 45.133246999999997229 2.904866000000000170 0.000903000000000000 0.198077000000000003 0.000549000000000000 6.073762000000000327 0.043230999999999901 -0.000077437215823300 0.000000387846068800 6.804069401528903605 0.001773908071184908
2460640.620657740160822868 0.004768020766441100 0.003132111726810300 1.573519658793059994 0.005695580799860700 NaN NaN NaN NaN 3.205286465092750170 0.011391161599721500 -0.004773101731253000 0.003864684909156800 -0.004459353020509400 0.011391161599721500 3.189810018999999830 0.009071404999999901 27.265861000000001013 0.077540999999999902 9359.571732000000338303 104.777001999999995974 3.407859000000000194 0.001589000000000000 0.314051000000000025 0.001038000000000000 8.935413999999997969 0.100361000000000006 NaN NaN NaN NaN
2460644.632075919769704342 0.006887532672633500 0.001124257157187400 1.562798700174820032 0.001988813800979500 1.561667060626901637 0.000932159141555600 1.338386298856918399 0.000733694485046129 3.234983877343299952 0.003977627601959100 -0.004795684309522700 0.001351406391320000 0.001667565024451700 0.003977627601959100 3.232561619000000164 0.003623415000000000 27.477734000000001657 0.030800000000000001 8530.024283000000650645 24.233715000000000117 3.182153000000000009 0.000525000000000000 0.239095000000000002 0.000302000000000000 8.140828000000000841 0.023212000000000000 -0.000017048786222400 0.000000515359679600 6.863854713236181126 0.001117678954980683
2460646.674914100207388401 0.003852156356074300 0.001553174546383200 1.565734110742730056 0.002263526051637600 1.562357948154240228 0.000980095628391100 1.338891467015199233 0.000833249254221334 3.196939723680740197 0.004527052103275200 -0.003733771033888700 0.001582071085929500 -0.001234947661158100 0.004527052103275200 3.184211217000000094 0.004045888000000000 27.993494999999999351 0.035569000000000003 6488.464124000000083470 25.063798999999999495 2.539664999999999839 0.000577000000000000 0.214342000000000005 0.000354000000000000 6.185310000000000308 0.024007000000000001 -0.000026209375439500 0.000000470294984800 6.808692011822192747 0.001269898360275218
2460648.656505819875746965 -0.000862755248977000 0.001205503566656200 1.558134793048469913 0.001537169973103800 1.555767564944259940 0.000785479360737400 1.332569293436742353 0.000622905837722280 3.200324674089768617 0.003074339946207600 -0.003755615698517900 0.001070978075363700 0.006514554170289500 0.003074339946207600 3.197264413000000083 0.002851972000000000 27.972283000000000897 0.024951000000000001 6511.228931999999986147 12.342342999999999620 2.686529000000000167 0.000397000000000000 0.222740999999999911 0.000229000000000000 6.207116000000000078 0.011821999999999900 0.000027411350708600 0.000000609494958400 6.818289258902093586 0.000949268128450472
2460650.540847789030522108 0.016787914606522701 0.002756982654276400 1.572832480737510030 0.003414741716168600 1.568090860394949271 0.001394391732904600 1.347819760196489192 0.001124999026906185 3.219205144493119786 0.006829483432337200 -0.000923441870239400 0.002322954230263900 -0.002207909134097800 0.006829483432337200 3.216768075000000060 0.005862869000000000 27.305512000000000228 0.049766999999999902 7320.133230999997977051 49.862268000000000256 2.831083000000000016 0.000889000000000000 0.210613999999999912 0.000547000000000000 6.981927999999999912 0.047760999999999901 -0.000089632307354300 0.000000390457941100 6.862639187049440537 0.001715514337106251
2460652.577836419921368361 0.000052442791706200 0.001580320576135900 1.554468402937680072 0.002382196886274100 1.553873100472140889 0.001134371410072700 1.329986934708038415 0.000881398789135023 3.204144353642019993 0.004764393772548300 -0.003193964257767200 0.001658097360516800 -0.003012890539504800 0.004764393772548300 3.198615282000000004 0.004291446000000000 27.845375000000000654 0.037359000000000003 5317.741704000000027008 21.457710999999999757 2.454404999999999948 0.000623000000000000 0.187993999999999911 0.000377000000000000 5.063928999999999903 0.020552999999999901 -0.000036777889492800 0.000000453686215500 6.808837894839950167 0.001343525271607478
2460663.558079190086573362 -0.011334195593923900 0.002111783518407900 1.539200154760169914 0.001945416465768600 1.539325614046102464 0.000937230690179200 1.315329941759545207 0.000730609885326251 3.222529635713640150 0.003890832931537300 -0.003211632354150900 0.001335064314416700 -0.004759326007446100 0.003890832931537300 3.217406077000000142 0.003596031000000000 27.726379999999998915 0.030988999999999801 7281.887531000000308268 23.849737000000001075 2.652016999999999847 0.000492000000000000 0.196600999999999804 0.000292000000000000 6.945294999999999774 0.022845000000000001 -0.000013294644040000 0.000000515238921400 6.851962946571908297 0.001112063226421170
