BJD FluxNorm FluxNormErr Airmass FWHM_TL SkyBg
2460900.82094907 0.9776476 0.03490412 1.4376 2.1913 29069.693
2460900.82108796 1.0155698 0.03502033 1.43665 2.2331 29043.771
2460900.82123843 1.0188642 0.03505075 1.4357 2.3058 29089.49
2460900.82138889 1.005953 0.03514383 1.43475 2.1367 29084.816
2460900.82153935 0.985854 0.03483545 1.4338 2.2514 29075.734
2460900.82167824 1.0048286 0.03507106 1.43284 2.2543 29039.766
2460900.8218287 0.9801837 0.03440701 1.43189 2.244 29038.332
2460900.82197917 0.99135953 0.0346418 1.43095 2.1416 29067.52
2460900.82212963 1.0108267 0.0347517 1.43001 2.1504 29007.945
2460900.82228009 0.99078625 0.03462877 1.42907 2.2989 29056.625
2460900.82241898 0.9704665 0.03437877 1.42814 2.1409 29064.967
2460900.82256944 0.9911791 0.03476659 1.42721 2.1902 28968.436
2460900.82271991 0.9967588 0.03469019 1.42627 2.1927 28985.834
2460900.82287037 0.9690488 0.0346057 1.42535 2.0786 28990.258
2460900.82300926 0.94908595 0.03417085 1.42443 2.1635 29013.143
2460900.82315972 0.9904548 0.03455823 1.42351 2.2375 28969.717
2460900.82331019 1.0017886 0.03477543 1.42259 2.1839 29014.754
2460900.82346065 0.99931276 0.03461744 1.42168 2.2249 28923.816
2460900.82359954 0.9568816 0.03448437 1.42076 2.3919 28926.748
2460900.82375 1.0109048 0.03475752 1.41985 2.1959 28882.562
2460900.82390046 1.0029149 0.03456787 1.41895 2.1478 28927.518
2460900.82405093 1.0116987 0.03464837 1.41803 2.2081 28934.42
2460900.82420139 0.95798916 0.03398637 1.41712 2.3767 28934.887
2460900.82434028 0.9708587 0.03429173 1.41622 2.2356 28917.883
2460900.82449074 1.004696 0.03418132 1.41532 2.0739 28891.248
2460900.8246412 0.98898417 0.03415285 1.41443 2.3055 28840.672
2460900.82479167 1.0166887 0.03463368 1.41353 2.0903 28824.717
2460900.82493056 1.0176717 0.03469225 1.41265 2.3781 28855.703
2460900.82508102 1.0094658 0.03404405 1.41176 2.0962 28783.895
2460900.82523148 0.9479685 0.03408147 1.41087 2.2163 28810.496
